text1,text2,label
Donner des conseils,Rédiger une lettre,0
Manger équilibré,Gérer le stress,1
Tester un programme,Faire de la randonnée,0
Conduire une voiture,Jouer au volleyball,0
Prendre la parole en public,Tailler les arbres,0
Créer un cours,Faire du ski,0
Cuisiner un rôti,Corriger des copies,0
Développer une application,Enseigner une langue,0
Analyser des données,Créer un algorithme,1
Cuisiner un rôti,Préparer un dessert,1
Boire beaucoup d'eau,Faire du stretching,1
Improviser au piano,Manger équilibré,0
Faire du jogging,Faire du vélo,1
Présenter un projet,Faire du vélo,0
Préparer un examen,Préparer une leçon,1
Déployer une application,Créer une œuvre,0
Conduire une trottinette,Conduire une moto,1
Faire de la maintenance,Investir en bourse,0
Animer un atelier,Faire un discours,0
Jouer au volleyball,Faire du jogging,1
Enseigner une langue,Corriger des copies,1
Éplucher des légumes,Prendre des vitamines,0
Prendre l'air frais,Faire de l'exercice,1
Prendre le métro,Préparer une soupe,0
Faire de la danse,Pratiquer le surf,1
Prendre l'air frais,Pratiquer la relaxation,1
Demander un crédit,Négocier un prix,1
Consulter un médecin,Cuisiner un rôti,0
Faire un bilan de santé,Faire le ménage,0
Laver les vitres,Installer une étagère,1
Faire de la danse,Préparer un gâteau,0
Donner un cours,Faire une présentation,0
Automatiser une tâche,Créer une base de données,1
Configurer un réseau,Faire du shopping,0
Demander un crédit,Faire de la randonnée,0
Peindre un tableau,Déployer une application,0
Conduire une trottinette,Faire du tutorat,0
Calculer ses dépenses,Demander un crédit,1
Faire de la photographie,Courir un marathon,0
Laver les vitres,Réparer un meuble,1
Calculer ses dépenses,Négocier un prix,1
Jouer de la guitare,Sculpter une statue,1
Jouer au volleyball,Pratiquer le surf,1
Préparer une soupe,Faire de la physiothérapie,0
Utiliser un taxi,Faire de la méditation,0
Prendre l'air frais,Préparer un examen,0
Préparer un gâteau,Composer une mélodie,0
Pratiquer le surf,Faire de la danse,1
Éplucher des légumes,Faire du networking,0
Peindre à l'aquarelle,Jouer du piano,1
Préparer un gâteau,Préparer un plat,1
Organiser une conférence,Rédiger un rapport,1
Arroser les plantes,Tailler les arbres,1
Superviser des élèves,Peindre un tableau,0
Préparer un dessert,Préparer un smoothie,1
Calculer ses dépenses,Gérer son budget,1
Arroser les plantes,Installer une étagère,1
Acheter en ligne,Calculer ses dépenses,1
Créer un cours,Faire une tarte,0
Faire de la danse,Utiliser un scooter,0
Faire de la randonnée,Pratiquer le yoga,1
Installer un logiciel,Optimiser un système,1
Conduire un tracteur,Marcher en ville,1
Configurer un réseau,Prendre l'avion,0
Boire beaucoup d'eau,Pratiquer la relaxation,1
Peindre un tableau,Pratiquer la relaxation,0
Jouer au basketball,Jouer au tennis,1
Sculpter une statue,Écrire une chanson,1
Payer ses factures,Calculer ses dépenses,1
Acheter en ligne,Acheter des vêtements,1
Réparer un meuble,Improviser au piano,0
Rédiger un rapport,Modérer un débat,1
Préparer une soupe,Consulter un médecin,0
Prendre soin de sa peau,Faire de la méditation,1
Organiser une formation,Animer un atelier,1
Sécuriser un serveur,Donner un cours,0
Rédiger une lettre,Faire cuire des pâtes,0
Cuire du riz,Faire une tarte,1
Composer une mélodie,Rédiger une lettre,0
Préparer une salade,Faire de l'auto-stop,0
Manger équilibré,Tondre la pelouse,0
Investir en bourse,Ouvrir un compte,1
Arroser les plantes,Entretenir le jardin,1
Gérer ses finances,Pratiquer la boxe,0
Gérer le stress,Analyser des données,0
Pratiquer la boxe,Jouer au football,1
Laver les vitres,Faire le ménage,1
Faire un discours,Écrire un message,1
Dormir suffisamment,Développer une application,0
Jouer au basketball,Faire du vélo,1
Préparer un plat,Demander un crédit,0
Jouer de la batterie,Peindre à l'aquarelle,1
Préparer un smoothie,Faire une sauce,1
Gérer le stress,Consulter un médecin,1
Acheter en ligne,Retourner un produit,1
Faire griller de la viande,Faire un bilan de santé,0
Boire beaucoup d'eau,Faire du tutorat,0
Préparer une leçon,Organiser une formation,1
Créer une œuvre,Automatiser une tâche,0
Prendre un bus,Conduire une moto,1
Créer un dessin,Peindre un tableau,1
Faire de la danse,Bricoler un objet,0
Faire du tutorat,Préparer un examen,1
Acheter des vêtements,Laver les vitres,0
Cuisiner un rôti,Préparer une soupe,1
Préparer une leçon,Enseigner une langue,1
Jouer au football,Conduire une trottinette,0
Investir en bourse,Acheter des vêtements,1
Créer une base de données,Créer un site web,1
Faire de la physiothérapie,Consulter un médecin,1
Préparer un plat,Préparer une salade,1
Prendre l'air frais,Faire du jogging,0
Pratiquer le surf,Jouer au tennis,1
Utiliser un taxi,Conduire un tracteur,1
Marcher en ville,Conduire une voiture,1
Automatiser une tâche,Marcher en ville,0
Faire une présentation,Calculer ses dépenses,0
Développer une application,Faire du tutorat,0
Jouer au basketball,Installer une étagère,0
Éplucher des légumes,Faire une sauce,1
Faire un discours,Organiser une formation,0
Marcher en ville,Utiliser un vélo électrique,1
Préparer un examen,Prendre un bus,0
Préparer un plat,Cuisiner un rôti,1
Peindre un tableau,Sculpter une statue,1
Faire de la photographie,Sculpter une statue,1
Créer une œuvre,Préparer une salade,0
Faire les courses,Payer ses factures,1
Laver les vitres,Planter des fleurs,1
Acheter en ligne,Négocier un prix,1
Faire une sauce,Prendre le train,0
Faire de la randonnée,Pratiquer le surf,1
Créer un site web,Peindre un mur,0
Pratiquer le yoga,Investir en bourse,0
Faire du shopping,Investir en bourse,1
Prendre un ferry,Utiliser un scooter,1
Donner un cours,Animer un atelier,1
Créer un dessin,Jouer du piano,1
Passer un appel,Configurer un réseau,0
Composer une mélodie,Créer un dessin,1
Calculer ses dépenses,Demander un crédit,1
Tondre la pelouse,Donner des conseils,0
Acheter en ligne,Épargner de l'argent,1
Boire beaucoup d'eau,Gérer le stress,1
Comparer les prix,Épargner de l'argent,1
Modérer un débat,Envoyer un email,1
Monitorer un système,Créer un algorithme,1
Tester un programme,Faire du vélo,0
Prendre le métro,Préparer un examen,0
Créer un cours,Bricoler un objet,0
Préparer un smoothie,Donner des conseils,0
Faire un massage,Gérer le stress,1
Préparer une leçon,Faire un massage,0
Prendre le train,Faire du vélo,1
Investir en bourse,Faire de la méditation,0
Faire du jogging,Épargner de l'argent,0
Faire de la musculation,Faire de la randonnée,1
Passer un appel,Arroser les plantes,0
Négocier un prix,Faire du pain,0
Préparer un examen,Sécuriser un serveur,0
Préparer un plat,Éplucher des légumes,1
Enseigner les mathématiques,Donner des conseils,1
Pratiquer la boxe,Pratiquer le yoga,1
Évaluer des étudiants,Donner un cours,1
Éplucher des légumes,Préparer un dessert,1
Faire le ménage,Manger équilibré,0
Nager en piscine,Installer une étagère,0
Nettoyer la maison,Installer une étagère,1
Acheter des vêtements,Donner des conseils,0
Faire du shopping,Payer ses factures,1
Faire de l'auto-stop,Prendre le train,1
Animer une discussion,Corriger des copies,1
Rédiger un rapport,Prendre des vitamines,0
Configurer un réseau,Faire de l'escalade,0
Installer une étagère,Faire de la photographie,0
Réparer un ordinateur,Sécuriser un serveur,1
Développer une application,Analyser des données,1
Faire une présentation,Gérer son budget,0
Faire de la méditation,Préparer un smoothie,0
Animer une réunion,Écrire un message,1
Faire une présentation,Évaluer des étudiants,1
Consulter un médecin,Prendre soin de sa peau,1
Envoyer un email,Négocier un contrat,1
Peindre à l'aquarelle,Chanter une chanson,1
Prendre la parole,Évaluer des étudiants,0
Créer un cours,Faire du ski,0
Faire une présentation,Expliquer un concept,1
Faire du ski,Faire un massage,0
Jouer au football,Pratiquer le yoga,1
Faire du tutorat,Conduire un camion,0
Configurer un réseau,Prendre le métro,0
Utiliser un vélo électrique,Faire du vélo,1
Animer une réunion,Faire une sauce,0
Faire les courses,Réparer un ordinateur,0
Faire du networking,Faire de la maintenance,0
Retourner un produit,Épargner de l'argent,1
Préparer un plat,Préparer une soupe,1
Faire du networking,Négocier un contrat,1
Faire de la danse,Boire beaucoup d'eau,0
Faire de l'auto-stop,Faire un discours,0
Gérer ses finances,Préparer un examen,0
Tondre la pelouse,Nettoyer la maison,1
Peindre à l'aquarelle,Déployer une application,0
Cuisiner un rôti,Faire une sauce,1
Animer un atelier,Corriger des copies,1
Jouer au volleyball,Faire de la danse,1
Animer une réunion,Passer un appel,1
Jouer au basketball,Entretenir le jardin,0
Présenter un projet,Jouer de la guitare,0
Faire de la physiothérapie,Consulter un médecin,1
Installer une étagère,Organiser un placard,1
Réparer un meuble,Courir un marathon,0
Faire de la randonnée,Passer un appel,0
Jouer au football,Faire de la danse,1
Jouer au tennis,Pratiquer le surf,1
Laver les vitres,Organiser un placard,1
Organiser un placard,Faire le ménage,1
Prendre un bus,Enseigner les mathématiques,0
Conduire une trottinette,Prendre un bus,1
Prendre l'air frais,Faire un bilan de santé,1
Faire de la musculation,Faire un massage,0
Faire du ski,Pratiquer le surf,1
Animer une discussion,Superviser des élèves,1
Donner un cours,Créer un cours,1
Faire un bilan de santé,Faire de la physiothérapie,1
Faire un discours,Modérer un débat,1
Peindre à l'aquarelle,Faire de la photographie,1
Envoyer un email,Entretenir le jardin,0
Nager en piscine,Dormir suffisamment,0
Gérer son budget,Faire les courses,1
Négocier un prix,Acheter en ligne,1
Laver les vitres,Écrire une chanson,0
Faire du vélo,Faire de l'escalade,1
Jouer au tennis,Nager en piscine,1
Cuisiner des légumes,Faire une omelette,1
Superviser des élèves,Animer une discussion,1
Comparer les prix,Jouer du violon,0
Envoyer un email,Faire une présentation,0
Consulter un médecin,Investir en bourse,0
Entretenir le jardin,Conduire un camion,0
Gérer le stress,Prendre des vitamines,1
Utiliser un taxi,Conduire un tracteur,1
Jouer au volleyball,Jouer au tennis,1
Planter des fleurs,Nettoyer la maison,1
Conduire une voiture,Conduire un camion,1
Faire de la musculation,Pratiquer le yoga,1
Développer une application,Automatiser une tâche,1
Pratiquer le surf,Écrire un message,0
Faire de la danse,Peindre un tableau,0
Jouer au basketball,Composer une mélodie,0
Installer un logiciel,Conduire un camion,0
Comparer les prix,Interviewer quelqu'un,0
Tailler les arbres,Dormir suffisamment,0
Pratiquer la boxe,Composer une chanson,0
Faire de la physiothérapie,Chanter une chanson,0
Faire de la physiothérapie,Pratiquer la boxe,0
Improviser au piano,Jouer du piano,1
Prendre la parole,Modérer un débat,1
Éplucher des légumes,Cuisiner des légumes,1
Préparer une salade,Faire du stretching,0
Faire ses comptes,Boire beaucoup d'eau,0
Écrire un message,Prendre la parole,1
Prendre le train,Conduire une trottinette,1
Envoyer un email,Utiliser un scooter,0
Faire de la méditation,Prendre soin de sa peau,1
Retourner un produit,Comparer les prix,1
Créer un site web,Développer une application,1
Créer une œuvre,Nager en piscine,0
Déployer une application,Prendre le métro,0
Jouer au volleyball,Faire de la danse,1
Faire de la musculation,Jouer au football,1
Faire une sauce,Organiser une formation,0
Faire du shopping,Calculer ses dépenses,1
Préparer un dessert,Faire du pain,1
Faire de l'escalade,Écrire un message,0
Expliquer un concept,Animer un atelier,1
Préparer un gâteau,Faire du pain,1
Jouer au tennis,Jouer au football,1
Préparer une soupe,Prendre le métro,0
Corriger des copies,Utiliser un scooter,0
Automatiser une tâche,Réparer un ordinateur,1
Marcher en ville,Acheter des vêtements,0
Faire de la randonnée,Faire de l'escalade,1
Écrire un message,Faire un discours,1
Calculer ses dépenses,Payer ses factures,1
Préparer un gâteau,Préparer une soupe,1
Faire de l'auto-stop,Bricoler un objet,0
Planter des fleurs,Peindre un mur,1
Improviser au piano,Préparer une leçon,0
Prendre le métro,Faire de l'auto-stop,1
Faire de la danse,Faire une présentation,0
Utiliser un taxi,Prendre le train,1
Composer une chanson,Jouer du violon,1
Jouer de la batterie,Jouer du violon,1
Faire la vaisselle,Jouer au football,0
Organiser une conférence,Réparer un meuble,0
Cuire du riz,Prendre des vitamines,0
Présenter un projet,Faire une présentation,1
Payer ses factures,Nager en piscine,0
Expliquer un concept,Préparer une leçon,1
Peindre un mur,Laver les vitres,1
Monitorer un système,Programmer en Python,1
Cuisiner un rôti,Préparer une soupe,1
Développer une application,Pratiquer le yoga,0
Aller chez le dentiste,Faire du stretching,1
Cuisiner des légumes,Faire de la maintenance,0
Faire de la méditation,Dormir suffisamment,1
Pratiquer la relaxation,Faire de la méditation,1
Calculer ses dépenses,Créer un cours,0
Organiser une formation,Créer un cours,1
Consulter un médecin,Développer une application,0
Écrire une chanson,Jouer de la guitare,1
Peindre à l'aquarelle,Dessiner un portrait,1
Configurer un réseau,Automatiser une tâche,1
Superviser des élèves,Créer un cours,1
Prendre soin de sa peau,Faire de l'auto-stop,0
Faire du vélo,Faire de la randonnée,1
Faire la vaisselle,Planter des fleurs,1
Faire un bilan de santé,Faire un massage,1
Peindre un mur,Peindre un tableau,0
Chanter une chanson,Composer une chanson,1
Optimiser un système,Faire un massage,0
Jouer au volleyball,Faire de l'escalade,1
Faire du jogging,Jouer au tennis,1
Cuire du riz,Faire griller de la viande,1
Sécuriser un serveur,Créer un algorithme,1
Prendre le train,Acheter des vêtements,0
Marcher en ville,Prendre l'avion,1
Prendre le métro,Cuire du riz,0
Cuire du riz,Jouer au basketball,0
Calculer ses dépenses,Investir en bourse,1
Laver les vitres,Installer une étagère,1
Faire griller de la viande,Préparer un dessert,1
Prendre le métro,Utiliser un taxi,1
Évaluer des étudiants,Superviser des élèves,1
Superviser des élèves,Animer une discussion,1
Conduire une trottinette,Faire griller de la viande,0
Faire ses comptes,Investir en bourse,1
