text1,text2,label
See a doctor,Manage stress,1
Pay bills,Save money,1
Play drums,Prepare soup,0
Secure a server,Create an algorithm,1
Play football,Go rock climbing,1
Prepare a dish,Write a song,0
Monitor a system,Deploy an application,1
Play football,Go dancing,1
Sculpt a statue,Create artwork,1
Make an omelet,Prepare a dish,1
Cook a roast,See a doctor,0
Compose a song,Sculpt a statue,1
Sculpt a statue,Compose a song,1
Prepare a dish,Cook pasta,1
Pay bills,Save money,1
Drive a car,Ride a motorcycle,1
Manage finances,Lead a discussion,0
Repair furniture,Run a workshop,0
Plant flowers,Water plants,1
Create a course,Play volleyball,0
Take the train,Use a taxi,1
Develop an application,Give a speech,0
Shop online,Prepare soup,0
Cook rice,Get a massage,0
Tidy the house,Mow the lawn,1
Paint a picture,Do networking,0
Go dancing,Get a massage,0
Go skiing,Open an account,0
Prepare a smoothie,Create a course,0
Do networking,Teach mathematics,0
Develop an application,Run a workshop,0
Play football,Give a presentation,0
Lead a discussion,Do tutoring,1
Do accounting,Develop an application,0
Deploy an application,Do maintenance,1
Automate a task,Sculpt a statue,0
Create a drawing,Create artwork,1
Moderate a debate,Give a speech,1
Prepare a salad,See a doctor,0
Negotiate a contract,Make a pie,0
Invest in stocks,Teach a language,0
Pay bills,Supervise students,0
Cook rice,Prepare a dish,1
Paint a picture,Buy clothes,0
Wash windows,Grade papers,0
Bake a cake,Take photographs,0
Lead a discussion,Give a presentation,0
Play violin,Give a presentation,0
Configure a network,Fix a leak,0
Plant flowers,Mow the lawn,1
Mow the lawn,Fix a leak,1
Walk in the city,Take care of skin,0
Cook rice,Drive a car,0
Create a website,Do meditation,0
Paint a picture,Play piano,1
Explain a concept,Do exercise,0
Pay bills,Do tutoring,0
Swim in pool,Go skiing,1
Write a message,Interview someone,1
Give a presentation,Use an electric bike,0
Tidy the house,Organize a closet,1
Draw a portrait,Save money,0
Walk in the city,Drive a truck,1
Do accounting,Hitchhike,0
Secure a server,Do stretching,0
Monitor a system,Create an algorithm,1
Draw a portrait,Compose a song,1
Practice boxing,Go rock climbing,1
Configure a network,Automate a task,1
Prepare a smoothie,Peel vegetables,1
Compose a song,Play basketball,0
Host a meeting,Eat balanced meals,0
Configure a network,Program in Python,1
Run a workshop,Explain a concept,1
Do accounting,Calculate expenses,1
Create an algorithm,Configure a network,1
Make a pie,Draw a portrait,0
Practice boxing,Go hiking,1
Eat balanced meals,Cook pasta,0
Do accounting,Send an email,0
Swim in pool,Go dancing,1
Compare prices,Drive a truck,0
Practice relaxation,Write a song,0
Take a bus,Apply for credit,0
Prepare an exam,Explain a concept,1
Develop an application,Play tennis,0
Prepare an exam,Evaluate students,1
Give advice,Cook rice,0
Drive a car,Take a ferry,1
Do stretching,Take care of skin,1
Teach a language,Sleep enough,0
Develop an application,Secure a server,1
Negotiate a contract,Present a project,1
Sleep enough,Do housework,0
Go skiing,Cook a roast,0
Take a bus,Use an electric bike,1
Prepare an exam,Take a plane,0
Cook a roast,Make an omelet,1
Go skiing,Draw a portrait,0
Peel vegetables,Analyze data,0
Deploy an application,Repair a computer,1
Bake a cake,Teach a language,0
Hitchhike,Take the subway,1
Use an electric bike,Hitchhike,1
Sing a song,Compose a song,1
Repair a computer,Create an algorithm,1
Do accounting,Get a massage,0
Go skiing,Test a program,0
Sculpt a statue,Play piano,1
Pay bills,Prepare a dish,0
Manage finances,Invest in stocks,1
Practice relaxation,Drink plenty of water,1
Organize training,Draw a portrait,0
Organize a conference,Interview someone,1
Sing a song,Compose a melody,1
Give advice,Run a workshop,1
Take vitamins,Do physiotherapy,1
Give advice,Compose a song,0
Use an electric bike,Take the train,1
Create a drawing,Create artwork,1
Hitchhike,Ride a motorcycle,1
Bake bread,Create a drawing,0
Write a message,Cook a roast,0
Take a bus,Take a ferry,1
Go dancing,Practice yoga,1
Take a ferry,Program in Python,0
Cook vegetables,Make a sauce,1
Prepare dessert,Explain a concept,0
Take a bus,Take the train,1
Create an algorithm,Deploy an application,1
Drink plenty of water,Create a database,0
Write a letter,Host a meeting,1
Run a workshop,Prepare a lesson,1
Swim in pool,Optimize a system,0
Practice yoga,Prepare an exam,0
Play football,Practice surfing,1
Compare prices,Return a product,1
Improvise on piano,Create a drawing,1
Mow the lawn,Paint a wall,1
Create artwork,Practice yoga,0
Play violin,Paint with watercolor,1
Prepare a dish,Make a pie,1
Prepare a lesson,Do networking,0
Use a scooter,Hitchhike,1
Bake bread,Eat balanced meals,0
Teach a language,Give a presentation,1
Play violin,Paint with watercolor,1
Make a sauce,Go shopping,0
Make a pie,Bake bread,1
Play violin,Compose a melody,1
Secure a server,Test a program,1
Secure a server,Create an algorithm,1
Play guitar,Install software,0
Practice boxing,Practice yoga,1
Prepare an exam,Wash windows,0
Automate a task,Configure a network,1
Play football,Ride a bike,1
Give advice,Optimize a system,0
Play drums,Take photographs,1
Create a website,Analyze data,1
Play football,Go dancing,1
Lead a discussion,Calculate expenses,0
Compare prices,Develop an application,0
Swim in pool,Do weight training,1
Create a drawing,Invest in stocks,0
Secure a server,Buy clothes,0
Run a workshop,Lead a discussion,1
Create artwork,Go hiking,0
Give a presentation,Run a workshop,1
Ride a motorcycle,Cook a roast,0
Drive a truck,Sculpt a statue,0
Negotiate a contract,Plant flowers,0
Pay bills,Shop online,1
Automate a task,Do maintenance,1
Compare prices,Practice boxing,0
Practice relaxation,Do exercise,1
Practice boxing,Play football,1
Maintain the garden,Play guitar,0
Maintain the garden,Take a ferry,0
Prepare a dish,Cook a roast,1
Create a course,Open an account,0
Play violin,Play piano,1
Prepare an exam,Organize training,1
Draw a portrait,Maintain the garden,0
Play basketball,Do exercise,0
Practice relaxation,Play basketball,0
Sculpt a statue,Sleep enough,0
Draw a portrait,Paint a wall,0
Practice boxing,Practice surfing,1
Prepare a dish,Give a lesson,0
Drive a car,Clean the house,0
Monitor a system,Take a plane,0
Wash windows,Do accounting,0
Cook rice,Wash windows,0
Go dancing,Repair furniture,0
Build an object,Wash windows,1
Give advice,Go jogging,0
Give a presentation,Paint a wall,0
Write a message,Get fresh air,0
Host a meeting,Write a letter,1
Play football,Create a database,0
Lead a discussion,Make an omelet,0
Water plants,Repair furniture,1
Get a massage,Do stretching,1
Prepare a smoothie,Configure a network,0
Drink plenty of water,Give a speech,0
Organize training,Lead a discussion,1
Cook a roast,Play basketball,0
Sing a song,Sculpt a statue,1
Cook a roast,Make a sauce,1
Open an account,Go grocery shopping,1
Do stretching,Drink plenty of water,1
Secure a server,Monitor a system,1
Do accounting,Open an account,1
Practice relaxation,Go jogging,0
Organize training,Give a lesson,1
Sing a song,Sculpt a statue,1
Play piano,Run a marathon,0
Go dancing,Lead a discussion,0
Write a message,Do stretching,0
Tidy the house,Organize a closet,1
Use a scooter,Take a ferry,1
Prepare a smoothie,Play volleyball,0
Do accounting,Return a product,1
Develop an application,Do tutoring,0
Ride a motorcycle,Practice relaxation,0
Repair furniture,Deploy an application,0
Analyze data,Create artwork,0
Bake bread,Prepare a smoothie,1
Secure a server,Analyze data,1
Drive a car,Drive a tractor,1
Create a website,Water plants,0
Automate a task,Write a message,0
Pay bills,Manage finances,1
Invest in stocks,Return a product,1
Teach a language,Sleep enough,0
Swim in pool,Run a marathon,1
Play basketball,Do weight training,1
Prepare a lesson,Go grocery shopping,0
Take a bus,Play football,0
Practice yoga,Do meditation,0
Build an object,Sculpt a statue,0
Take vitamins,See a doctor,1
Play football,Organize training,0
Do accounting,Compare prices,1
Wash windows,Write a letter,0
Prepare a salad,Make an omelet,1
Write a letter,Build an object,0
Create a course,Send an email,0
Improvise on piano,Do weight training,0
Cook a roast,Repair a computer,0
Prepare a salad,Cook pasta,1
Paint a picture,Go shopping,0
Draw a portrait,Hitchhike,0
Sing a song,Draw a portrait,1
Take a bus,Improvise on piano,0
Deploy an application,Develop an application,1
Play violin,Organize training,0
Swim in pool,Go hiking,1
Play violin,Paint with watercolor,1
Apply for credit,Return a product,1
Grill meat,Go to dentist,0
Practice relaxation,Create a website,0
Walk in the city,Hitchhike,1
Run a workshop,Do housework,0
Run a workshop,Moderate a debate,0
Create an algorithm,Pay bills,0
Prepare an exam,Run a workshop,1
Pay bills,Buy clothes,1
Paint a picture,Sing a song,1
Prepare a salad,Cook pasta,1
Bake bread,Cook vegetables,1
Host a meeting,Grade papers,0
Prepare an exam,Evaluate students,1
Make a sauce,Do tutoring,0
Practice boxing,Maintain the garden,0
Take a bus,Do stretching,0
Cook a roast,Paint with watercolor,0
Play drums,Teach mathematics,0
Bake bread,Make a pie,1
Create a website,Monitor a system,1
Develop an application,Clean the house,0
Bake a cake,Practice boxing,0
Plant flowers,Test a program,0
See a doctor,Eat balanced meals,1
Take a bus,Prepare soup,0
Create artwork,Program in Python,0
Eat balanced meals,Teach a language,0
Grill meat,Ride a motorcycle,0
Automate a task,Ride a bike,0
Invest in stocks,Prepare an exam,0
Practice yoga,Teach mathematics,0
Create a drawing,Configure a network,0
Drive a truck,Take the subway,1
Deploy an application,Create a database,1
Make a pie,Moderate a debate,0
Cook a roast,Prepare a salad,1
Do accounting,Go grocery shopping,1
Maintain the garden,Install a shelf,1
Make a sauce,Cook vegetables,1
Play football,Go dancing,1
Explain a concept,Make a sauce,0
Use an electric bike,Paint with watercolor,0
Make a sauce,Write a message,0
Prepare a salad,Cook a roast,1
Create a drawing,Draw a portrait,1
Do networking,Cook rice,0
Peel vegetables,Cook rice,1
Practice relaxation,Eat balanced meals,1
Open an account,Do dishes,0
Speak publicly,Deploy an application,0
Cook vegetables,Moderate a debate,0
Use an electric bike,Supervise students,0
See a doctor,Manage stress,1
Invest in stocks,Negotiate a price,1
Do stretching,Take the train,0
Shop online,Manage budget,1
Make an omelet,Cook a roast,1
Teach a language,Prepare a smoothie,0
Give a presentation,Explain a concept,1
Tidy the house,Open an account,0
Wash windows,Bake bread,0
Prepare an exam,Compose a melody,0
Draw a portrait,Practice boxing,0
Plant flowers,Organize a closet,1
Take a plane,Do tutoring,0
Create a website,Deploy an application,1
Prepare an exam,Cook rice,0
Wash windows,Trim trees,1
Drink plenty of water,Practice boxing,0
Manage finances,Write a song,0
Drink plenty of water,Pay bills,0
Sculpt a statue,Organize a closet,0
Get a massage,Give advice,0
Monitor a system,Configure a network,1
Practice yoga,Deploy an application,0
Lead a discussion,Create a course,1
Configure a network,Optimize a system,1
Bake a cake,Do weight training,0
Create a drawing,Sing a song,1
Give a presentation,Teach mathematics,1
Take a plane,Practice boxing,0
Play piano,Program in Python,0
Go skiing,Play drums,0
Take vitamins,Prepare a smoothie,0
Do stretching,Get a massage,1
Automate a task,Sculpt a statue,0
Take a plane,Walk in the city,1
Sleep enough,Prepare an exam,0
Use a scooter,Ride a motorcycle,1
Host a meeting,Calculate expenses,0
Prepare a dish,Bake bread,1
Make an omelet,Plant flowers,0
Give a presentation,Do tutoring,1
Take the train,Hitchhike,1
Organize training,Teach a language,1
Write a message,Give a speech,1
Ride a scooter,Walk in the city,1
Ride a scooter,Cook rice,0
Supervise students,Do accounting,0
Play drums,Play piano,1
Play football,Eat balanced meals,0
Practice boxing,Sculpt a statue,0
Swim in pool,Drive a truck,0
Deploy an application,Develop an application,1
Practice boxing,Play basketball,1
Grill meat,Repair furniture,0
Make an omelet,Prepare dessert,1
Repair a computer,Give a lesson,0
Drive a car,Do exercise,0
Create a course,Teach a language,1
Manage finances,Negotiate a price,1
Do networking,Speak publicly,1
Cook vegetables,Prepare dessert,1
Create a website,Do networking,0
Supervise students,Give a speech,0
Pay bills,Apply for credit,1
Create an algorithm,Analyze data,1
Peel vegetables,Interview someone,0
Organize training,Bake a cake,0
Pay bills,Host a meeting,0
Run a workshop,Give a presentation,1
Manage finances,Pay bills,1
Prepare a salad,Repair furniture,0
Take the train,Install software,0
Ride a motorcycle,Play basketball,0
Create a course,Give a lesson,1
Eat balanced meals,Take care of skin,1
Hitchhike,Wash windows,0
Bake bread,Speak in public,0
Run a workshop,Go skiing,0
Explain a concept,Teach mathematics,1
Play drums,Trim trees,0
Play drums,Program in Python,0
Water plants,Trim trees,1
Make a pie,Cook rice,1
Invest in stocks,Do accounting,1
Give advice,Repair furniture,0
Improvise on piano,Go rock climbing,0
Bake a cake,Apply for credit,0
Compare prices,Do accounting,1
Take a bus,Automate a task,0
Cook vegetables,Write a report,0
Explain a concept,Grade papers,1
Practice relaxation,Sleep enough,1
Compose a song,Program in Python,0
Pay bills,Repair a computer,0
Create a drawing,Grade papers,0
Prepare a lesson,Make an omelet,0
Moderate a debate,Get fresh air,0
Automate a task,See a doctor,0
See a doctor,Wash windows,0
See a doctor,Take vitamins,1
Draw a portrait,Test a program,0
Take vitamins,Play drums,0
Cook a roast,Make a pie,1
Configure a network,Sculpt a statue,0
Make a phone call,Get fresh air,0
Go dancing,Grade papers,0
Cook rice,Make a sauce,1
Organize training,Create a course,1
Explain a concept,Run a workshop,1
See a doctor,Take vitamins,1
Practice boxing,Go rock climbing,1
Speak publicly,Write a letter,1
Play football,Calculate expenses,0
Supervise students,Teach a language,1
Negotiate a contract,Play basketball,0
Compose a song,Sculpt a statue,1
Open an account,Pay bills,1
Host a meeting,Make a pie,0
Repair a computer,Deploy an application,1
